,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male
8251,629.0,37.0,1.0,35549.81,2.0,0.0,0.0,49676.33,0.0,0,1,0,1,0
8252,744.0,56.0,9.0,0.0,2.0,1.0,1.0,169498.61,0.0,1,0,0,0,1
8253,750.0,36.0,7.0,136492.92,3.0,1.0,1.0,26500.29,1.0,1,0,0,0,1
8254,637.0,28.0,3.0,123675.69,1.0,1.0,1.0,166458.41,0.0,0,1,0,0,1
8255,575.0,40.0,1.0,139532.34,1.0,1.0,0.0,181294.39,0.0,1,0,0,1,0
8256,671.0,58.0,1.0,178713.98,1.0,1.0,1.0,21768.21,0.0,0,0,1,0,1
8257,571.0,40.0,5.0,0.0,2.0,0.0,0.0,72849.29,0.0,1,0,0,0,1
8258,590.0,41.0,1.0,89086.31,1.0,1.0,0.0,24499.97,0.0,1,0,0,0,1
8259,619.0,38.0,3.0,96143.47,1.0,0.0,0.0,98994.92,0.0,0,0,1,0,1
8260,640.0,30.0,5.0,32197.64,1.0,0.0,1.0,141446.01,0.0,0,1,0,1,0
8261,670.0,38.0,7.0,0.0,2.0,1.0,1.0,77864.41,0.0,1,0,0,0,1
8262,737.0,33.0,4.0,0.0,2.0,1.0,0.0,115115.32,0.0,1,0,0,1,0
8263,555.0,32.0,10.0,0.0,2.0,0.0,1.0,168605.96,0.0,0,0,1,0,1
8264,742.0,33.0,6.0,0.0,2.0,0.0,0.0,38550.4,0.0,1,0,0,0,1
8265,618.0,40.0,0.0,140306.38,1.0,1.0,0.0,160618.61,1.0,0,1,0,1,0
8266,560.0,35.0,1.0,0.0,2.0,1.0,0.0,3701.63,0.0,1,0,0,1,0
8267,654.0,38.0,8.0,0.0,2.0,1.0,0.0,88659.44,0.0,1,0,0,0,1
8268,787.0,42.0,2.0,74483.97,2.0,0.0,1.0,44273.91,0.0,0,1,0,1,0
8269,611.0,53.0,7.0,0.0,2.0,0.0,1.0,156495.39,1.0,1,0,0,1,0
8270,559.0,34.0,0.0,0.0,1.0,1.0,0.0,182988.94,0.0,0,0,1,0,1
8271,481.0,37.0,8.0,152303.66,2.0,1.0,1.0,175082.2,0.0,1,0,0,0,1
8272,753.0,32.0,5.0,159904.79,1.0,1.0,0.0,148811.14,0.0,0,1,0,0,1
8273,675.0,32.0,1.0,0.0,3.0,1.0,0.0,85901.09,0.0,1,0,0,0,1
8274,748.0,31.0,1.0,99557.94,1.0,1.0,0.0,199255.32,0.0,0,1,0,1,0
8275,610.0,46.0,5.0,116886.59,1.0,0.0,0.0,107973.44,0.0,0,0,1,1,0
8276,580.0,32.0,9.0,142188.2,2.0,0.0,1.0,100091.28694925494,0.0,0,0,1,0,1
8277,624.0,40.0,3.0,149961.99,2.0,1.0,0.0,104610.86,0.0,0,1,0,1,0
8278,709.0,36.0,8.0,0.0,2.0,1.0,1.0,69676.55,0.0,1,0,0,1,0
8279,605.0,34.0,2.0,0.0,1.0,0.0,0.0,35982.42,0.0,1,0,0,1,0
8280,706.0,53.0,7.0,0.0,2.0,0.0,1.0,117939.17,0.0,0,0,1,0,1
8281,567.0,40.0,8.0,28649.64,1.0,1.0,1.0,95140.62,0.0,0,0,1,0,1
8282,747.0,21.0,4.0,81025.6,2.0,1.0,0.0,167682.57,0.0,1,0,0,1,0
8283,664.0,57.0,1.0,0.0,2.0,1.0,1.0,100091.28694925494,0.0,1,0,0,0,1
8284,711.0,39.0,3.0,152462.79,1.0,1.0,0.0,90305.97,0.0,1,0,0,1,0
8285,609.0,25.0,10.0,0.0,1.0,0.0,1.0,109895.16,0.0,1,0,0,0,1
8286,632.0,28.0,7.0,155519.59,1.0,1.0,0.0,1843.24,0.0,0,0,1,0,1
8287,725.0,36.0,1.0,118851.05,1.0,1.0,1.0,102747.02,0.0,1,0,0,1,0
8288,850.0,34.0,9.0,92899.27,2.0,1.0,0.0,97465.89,0.0,1,0,0,1,0
8289,682.0,40.0,4.0,0.0,1.0,0.0,1.0,105352.55,0.0,1,0,0,0,1
8290,797.0,37.0,4.0,75263.7,1.0,1.0,0.0,85801.77,0.0,1,0,0,0,1
8291,668.0,38.0,1.0,147904.31,1.0,1.0,1.0,69370.05,0.0,0,0,1,0,1
8292,783.0,41.0,5.0,106640.5,1.0,1.0,0.0,176945.96,0.0,0,1,0,1,0
8293,766.0,28.0,4.0,90696.78,1.0,0.0,1.0,21597.2,0.0,0,1,0,1,0
8294,704.0,36.0,2.0,175509.8,2.0,1.0,0.0,152039.67,0.0,0,0,1,1,0
8295,722.0,40.0,6.0,0.0,2.0,1.0,1.0,111893.09,0.0,1,0,0,0,1
8296,692.0,34.0,7.0,0.0,2.0,1.0,0.0,195074.62,0.0,1,0,0,1,0
8297,584.0,35.0,2.0,114321.28,2.0,0.0,0.0,15959.01,0.0,1,0,0,1,0
8298,644.0,51.0,4.0,95560.04,1.0,0.0,0.0,72628.84,1.0,0,1,0,1,0
8299,598.0,50.0,5.0,88379.81,3.0,0.0,1.0,64157.24,1.0,0,1,0,1,0
8300,733.0,48.0,7.0,85915.52,1.0,1.0,1.0,23860.5,0.0,0,1,0,0,1
8301,615.0,58.0,3.0,72309.3,1.0,1.0,1.0,85687.09,1.0,0,1,0,0,1
8302,850.0,39.0,2.0,0.0,2.0,1.0,0.0,179451.42,0.0,1,0,0,1,0
8303,521.0,43.0,8.0,0.0,1.0,1.0,1.0,93180.09,0.0,1,0,0,0,1
8304,675.0,69.0,1.0,0.0,2.0,1.0,0.0,157097.09,0.0,1,0,0,0,1
8305,746.0,58.0,3.0,0.0,3.0,1.0,1.0,80344.96,1.0,1,0,0,0,1
8306,770.0,33.0,4.0,0.0,1.0,1.0,0.0,26080.54,1.0,1,0,0,1,0
8307,618.0,30.0,3.0,133844.22,1.0,1.0,1.0,31406.93,0.0,1,0,0,0,1
8308,556.0,36.0,7.0,154872.08,2.0,1.0,1.0,32044.64,0.0,1,0,0,0,1
8309,749.0,27.0,9.0,0.0,2.0,1.0,0.0,132734.87,0.0,1,0,0,1,0
8310,702.0,43.0,6.0,116121.67,1.0,1.0,0.0,61602.42,0.0,0,0,1,0,1
8311,555.0,42.0,6.0,107104.5,1.0,1.0,1.0,41304.44,1.0,0,1,0,0,1
8312,587.0,47.0,6.0,71026.77,1.0,1.0,0.0,57962.41,0.0,1,0,0,0,1
8313,639.0,38.0,3.0,0.0,1.0,1.0,0.0,42862.82,0.0,1,0,0,0,1
8314,643.0,33.0,4.0,0.0,2.0,1.0,1.0,152992.04,0.0,1,0,0,0,1
8315,600.0,41.0,1.0,0.0,2.0,1.0,1.0,91193.65,0.0,1,0,0,1,0
8316,651.0,53.0,7.0,0.0,2.0,1.0,1.0,100091.28694925494,0.0,1,0,0,0,1
8317,666.0,27.0,4.0,0.0,2.0,0.0,0.0,88751.45,0.0,1,0,0,1,0
8318,520.0,39.0,6.0,145644.05,1.0,0.0,0.0,104118.93,0.0,1,0,0,1,0
8319,650.0,50.0,7.0,129667.77,1.0,0.0,0.0,42028.16,0.0,0,0,1,1,0
8320,564.0,33.0,3.0,109341.87,1.0,1.0,0.0,75632.78,0.0,0,1,0,0,1
8321,586.0,64.0,1.0,0.0,2.0,1.0,1.0,53710.23,0.0,1,0,0,0,1
8322,617.0,35.0,5.0,0.0,2.0,0.0,1.0,13066.3,0.0,1,0,0,1,0
8323,712.0,30.0,6.0,0.0,2.0,1.0,0.0,152417.97,0.0,0,0,1,1,0
8324,654.0,55.0,3.0,87485.67,1.0,1.0,1.0,100091.28694925494,0.0,1,0,0,0,1
8325,605.0,27.0,9.0,0.0,2.0,1.0,0.0,198091.81,0.0,1,0,0,0,1
8326,491.0,36.0,0.0,53369.13,1.0,1.0,1.0,103934.12,0.0,1,0,0,1,0
8327,707.0,35.0,9.0,0.0,2.0,1.0,1.0,70403.65,0.0,1,0,0,1,0
8328,638.0,34.0,5.0,146679.77,1.0,1.0,0.0,102179.86,0.0,0,0,1,0,1
8329,683.0,43.0,2.0,112499.42,2.0,1.0,0.0,30375.18,0.0,1,0,0,0,1
8330,815.0,38.0,2.0,48387.0,1.0,1.0,0.0,184796.84,0.0,0,0,1,1,0
8331,645.0,38.0,1.0,68079.8,1.0,0.0,1.0,166264.89,0.0,0,0,1,0,1
8332,645.0,49.0,4.0,160133.88,1.0,0.0,1.0,88391.97,0.0,0,1,0,0,1
8333,683.0,30.0,4.0,66190.33,1.0,1.0,1.0,115186.97,0.0,1,0,0,0,1
8334,705.0,37.0,10.0,0.0,2.0,1.0,1.0,13935.53,1.0,1,0,0,1,0
8335,647.0,35.0,4.0,123761.68,1.0,1.0,0.0,83910.4,0.0,1,0,0,0,1
8336,786.0,33.0,0.0,122325.58,1.0,0.0,0.0,34712.34,1.0,0,1,0,1,0
8337,534.0,41.0,9.0,0.0,2.0,1.0,0.0,13871.34,0.0,1,0,0,0,1
8338,602.0,42.0,1.0,138912.17,1.0,1.0,1.0,139494.75,0.0,0,0,1,1,0
8339,695.0,42.0,0.0,0.0,2.0,1.0,1.0,140724.64,0.0,1,0,0,1,0
8340,553.0,25.0,5.010912003203524,128524.19,2.0,1.0,0.0,20682.46,0.0,0,1,0,1,0
8341,516.0,31.0,3.0,0.0,2.0,1.0,0.0,124202.26,0.0,0,0,1,1,0
8342,655.0,34.0,3.0,0.0,2.0,1.0,0.0,159638.77,0.0,1,0,0,1,0
8343,849.0,49.0,9.0,132934.89,1.0,1.0,0.0,171056.65,1.0,0,1,0,1,0
8344,520.0,43.0,3.0,150805.17,3.0,0.0,1.0,25333.03,1.0,0,1,0,0,1
8345,568.0,46.0,3.0,0.0,2.0,1.0,1.0,29372.62,0.0,0,0,1,1,0
8346,695.0,32.0,9.0,0.0,3.0,0.0,1.0,38533.79,0.0,0,0,1,0,1
8347,807.0,28.0,7.0,165969.26,3.0,1.0,0.0,156122.13,1.0,0,0,1,1,0
8348,642.0,36.0,2.0,124495.98,3.0,1.0,1.0,57904.22,1.0,0,1,0,1,0
8349,703.0,39.0,1.0,141559.5,1.0,1.0,1.0,31257.1,1.0,0,1,0,0,1
8350,556.0,38.0,2.0,114756.14,1.0,1.0,0.0,193214.05,0.0,1,0,0,0,1
8351,585.0,30.0,6.0,0.0,2.0,1.0,1.0,137757.69,0.0,1,0,0,1,0
8352,587.0,49.0,7.0,155393.98,2.0,1.0,0.0,13308.2,1.0,0,1,0,1,0
8353,524.0,32.0,6.0,0.0,1.0,1.0,1.0,132861.9,1.0,0,0,1,1,0
8354,556.0,31.0,1.0,128663.81,2.0,1.0,0.0,125083.29,0.0,0,1,0,1,0
8355,504.0,44.0,4.0,113522.64,1.0,1.0,1.0,12405.2,0.0,0,0,1,0,1
8356,731.0,26.0,3.0,0.0,2.0,1.0,0.0,37697.29,0.0,0,0,1,1,0
8357,651.0,34.0,3.0,0.0,2.0,1.0,1.0,105599.65,0.0,1,0,0,0,1
8358,675.0,40.0,8.0,79035.95,1.0,1.0,0.0,142783.98,1.0,0,0,1,1,0
8359,657.0,22.0,6.0,0.0,3.0,0.0,1.0,168412.07,1.0,0,0,1,1,0
8360,686.0,33.0,9.0,141918.09,2.0,0.0,1.0,184036.47,0.0,0,1,0,0,1
8361,690.0,35.0,9.0,107944.33,2.0,0.0,0.0,48478.47,0.0,1,0,0,1,0
8362,567.0,36.0,7.0,0.0,2.0,0.0,1.0,3896.08,0.0,1,0,0,0,1
8363,557.0,57.0,1.0,120043.13,1.0,1.0,0.0,132370.75,1.0,0,1,0,0,1
8364,446.0,45.0,10.0,125191.69,1.0,1.0,1.0,128260.86,1.0,0,0,1,1,0
8365,850.0,31.0,1.0,96399.31,2.0,1.0,0.0,106534.15,0.0,1,0,0,0,1
8366,637.0,41.0,2.0,0.0,2.0,0.0,1.0,102515.42,0.0,1,0,0,0,1
8367,499.0,60.0,7.0,76961.6,1.0,1.0,1.0,83643.87,0.0,1,0,0,0,1
8368,622.0,34.0,7.0,98675.74,1.0,1.0,0.0,138906.85,1.0,0,1,0,1,0
8369,684.0,37.0,1.0,126817.13,2.0,1.0,1.0,29995.83,1.0,0,1,0,0,1
8370,612.0,32.0,3.0,121394.42,1.0,1.0,0.0,164081.42,0.0,1,0,0,0,1
8371,813.0,29.0,5.0,106059.4,1.0,0.0,0.0,187976.88,1.0,0,1,0,1,0
8372,850.0,44.0,2.0,112755.34,2.0,0.0,0.0,158171.36,0.0,0,1,0,0,1
8373,795.0,29.0,4.0,0.0,2.0,0.0,0.0,155711.64,0.0,0,0,1,0,1
8374,628.0,55.0,7.0,0.0,3.0,1.0,0.0,85890.75,1.0,0,0,1,1,0
8375,565.0,38.0,7.0,145400.69,2.0,1.0,1.0,83844.79,0.0,0,1,0,1,0
8376,601.0,39.0,3.0,72647.64,1.0,1.0,0.0,41777.9,1.0,1,0,0,0,1
8377,802.0,40.0,4.0,0.0,2.0,1.0,1.0,81908.09,0.0,0,0,1,0,1
8378,614.0,37.0,6.0,96340.81,2.0,1.0,1.0,139377.24,1.0,0,1,0,1,0
8379,434.0,55.0,6.0,0.0,1.0,0.0,1.0,73562.05,1.0,0,0,1,0,1
8380,522.0,32.0,8.0,97055.145,2.0,1.0,1.0,165786.1,0.0,0,1,0,0,1
8381,550.0,36.0,2.0,113877.23,2.0,1.0,0.0,174921.91,0.0,0,1,0,0,1
8382,599.0,25.0,3.0,0.0,2.0,1.0,1.0,120790.02,0.0,0,0,1,0,1
8383,493.0,36.0,5.0,148667.81,2.0,1.0,0.0,56092.51,0.0,1,0,0,1,0
8384,755.0,34.0,3.0,0.0,2.0,1.0,1.0,158816.03,0.0,1,0,0,0,1
8385,605.0,62.0,4.0,111065.93,2.0,0.0,1.0,125660.99,0.0,1,0,0,1,0
8386,708.0,41.0,0.0,0.0,1.0,1.0,0.0,128400.62,0.0,1,0,0,0,1
8387,699.0,44.0,8.0,158697.61,1.0,1.0,0.0,107181.22,0.0,1,0,0,0,1
8388,763.0,53.0,4.0,0.0,1.0,1.0,0.0,77203.72,1.0,1,0,0,1,0
8389,743.0,25.0,6.0,0.0,2.0,1.0,0.0,129740.11,0.0,0,0,1,0,1
8390,660.0,48.0,0.0,90044.32,2.0,0.0,1.0,187604.97,1.0,1,0,0,1,0
8391,619.0,38.0,10.0,84651.79,1.0,1.0,1.0,184754.26,0.0,0,1,0,0,1
8392,739.0,32.0,3.0,102128.27,1.0,1.0,0.0,63981.37,1.0,0,1,0,0,1
8393,769.0,60.0,9.0,148846.39,1.0,1.0,0.0,192831.67,1.0,0,1,0,0,1
8394,692.0,69.0,10.0,154953.94,1.0,1.0,1.0,70849.47,0.0,1,0,0,0,1
8395,560.0,30.0,0.0,108883.29,1.0,1.0,0.0,27914.95,0.0,1,0,0,1,0
8396,607.0,48.0,4.0,112070.86,3.0,1.0,0.0,173568.3,1.0,1,0,0,1,0
8397,630.0,29.0,6.0,131354.39,1.0,0.0,1.0,9324.31,1.0,0,1,0,0,1
8398,767.0,45.0,7.0,132746.2,2.0,1.0,0.0,26628.88,1.0,0,1,0,1,0
8399,543.0,34.0,8.0,0.0,2.0,0.0,1.0,145601.8,0.0,1,0,0,1,0
8400,776.0,39.0,8.0,125211.55,2.0,1.0,0.0,144496.07,0.0,1,0,0,0,1
8401,535.0,58.0,1.0,0.0,2.0,1.0,1.0,11779.98,1.0,0,0,1,0,1
8402,549.0,36.0,6.0,139422.37,1.0,0.0,0.0,83983.39,1.0,0,1,0,0,1
8403,844.0,28.0,4.0,0.0,2.0,0.0,1.0,123318.37,0.0,1,0,0,1,0
8404,586.0,47.0,5.0,157099.47,2.0,1.0,1.0,65481.86,0.0,0,1,0,1,0
8405,583.0,40.0,3.0,0.0,2.0,1.0,0.0,47728.0,0.0,1,0,0,0,1
8406,701.0,26.0,5.0,83600.24,1.0,0.0,1.0,59195.05,0.0,0,0,1,0,1
8407,726.0,28.0,2.0,0.0,1.0,0.0,0.0,98060.51,0.0,1,0,0,0,1
8408,829.0,36.0,4.0,81795.74,2.0,1.0,0.0,90106.94,0.0,0,1,0,0,1
8409,749.0,38.0,9.0,129378.32,1.0,1.0,1.0,13549.34,0.0,0,0,1,0,1
8410,743.0,46.0,9.0,0.0,1.0,1.0,0.0,113436.08,0.0,1,0,0,1,0
8411,619.0,56.0,7.0,0.0,2.0,1.0,1.0,42442.21,0.0,0,0,1,1,0
8412,699.0,22.0,9.0,99339.0,1.0,1.0,0.0,68297.61,1.0,1,0,0,0,1
8413,749.0,36.0,7.0,0.0,2.0,0.0,0.0,80134.65,0.0,0,0,1,0,1
8414,600.0,29.0,6.0,74430.1,2.0,1.0,1.0,96051.1,0.0,0,1,0,1,0
8415,760.0,38.0,3.0,91241.85,1.0,0.0,1.0,80682.35,0.0,0,0,1,0,1
8416,528.0,32.0,2.0,99092.45,1.0,0.0,1.0,111149.98,0.0,0,1,0,0,1
8417,630.0,26.0,5.0,0.0,2.0,1.0,0.0,182612.38,0.0,1,0,0,1,0
8418,683.0,39.0,2.0,100062.16,2.0,1.0,0.0,109201.43,0.0,0,1,0,1,0
8419,677.0,26.0,6.0,98723.67,1.0,0.0,1.0,151146.67,0.0,0,1,0,1,0
8420,669.0,29.0,9.0,0.0,1.0,1.0,1.0,93901.61,0.0,0,0,1,0,1
8421,693.0,43.0,6.0,128760.32,1.0,1.0,0.0,36342.79,0.0,1,0,0,0,1
8422,612.0,52.0,5.0,144772.69,1.0,0.0,0.0,98302.57,1.0,0,0,1,1,0
8423,719.0,44.0,4.0,0.0,1.0,0.0,0.0,84972.9,1.0,0,0,1,0,1
8424,702.0,26.0,2.0,71281.29,1.0,1.0,1.0,108747.12,1.0,1,0,0,0,1
8425,755.0,29.0,9.0,117035.89,1.0,1.0,1.0,21862.19,0.0,1,0,0,0,1
8426,514.0,26.0,1.0,0.0,2.0,0.0,0.0,121551.93,0.0,1,0,0,0,1
8427,753.0,40.0,0.0,3768.69,2.0,1.0,0.0,177065.24,1.0,1,0,0,1,0
8428,548.0,36.0,2.0,108913.84,2.0,1.0,1.0,140460.01,0.0,0,1,0,1,0
8429,850.0,28.0,2.0,101100.22,2.0,1.0,1.0,35337.31,0.0,0,1,0,0,1
8430,612.0,38.0,7.0,110615.47,1.0,1.0,1.0,193502.93,0.0,1,0,0,1,0
8431,628.0,33.0,8.0,152143.89,1.0,1.0,1.0,32174.03,0.0,0,1,0,0,1
8432,479.0,47.0,6.0,121797.09,1.0,0.0,1.0,5811.9,1.0,1,0,0,0,1
8433,724.0,41.0,5.0,109798.25,1.0,0.0,1.0,149593.61,0.0,1,0,0,1,0
8434,512.0,41.0,7.0,122403.24,1.0,0.0,1.0,37439.9,1.0,0,1,0,0,1
8435,638.0,43.0,3.0,145860.98,1.0,1.0,1.0,142763.51,1.0,1,0,0,1,0
8436,834.0,40.0,7.0,0.0,2.0,0.0,0.0,45038.74,0.0,0,0,1,0,1
8437,781.0,29.0,9.0,0.0,2.0,0.0,0.0,172097.4,0.0,1,0,0,0,1
8438,707.0,48.0,7.0,105086.74,1.0,1.0,1.0,180344.69,1.0,0,1,0,1,0
8439,670.0,22.0,2.0,114991.45,1.0,1.0,1.0,37392.56,0.0,1,0,0,0,1
8440,663.0,33.0,8.0,96769.04,1.0,1.0,1.0,36864.05,0.0,0,0,1,1,0
8441,624.0,23.0,5.0,0.0,2.0,0.0,0.0,132418.59,0.0,1,0,0,1,0
8442,598.0,34.0,4.0,0.0,2.0,0.0,0.0,60894.26,0.0,1,0,0,1,0
8443,619.0,23.0,5.0,132725.1,1.0,1.0,1.0,143913.33,0.0,0,1,0,0,1
8444,792.0,70.0,3.0,0.0,2.0,1.0,1.0,172240.27,0.0,1,0,0,1,0
8445,683.0,26.0,7.0,0.0,2.0,1.0,0.0,86619.77,0.0,1,0,0,1,0
8446,691.0,33.0,6.0,0.0,2.0,1.0,0.0,164074.89,0.0,1,0,0,1,0
8447,765.0,33.0,5.0,84557.82,1.0,1.0,1.0,100091.28694925494,0.0,0,0,1,1,0
8448,508.0,49.0,1.0,93817.41,2.0,1.0,1.0,132468.76,1.0,1,0,0,0,1
8449,637.0,33.0,9.0,113913.53,1.0,0.0,1.0,65316.5,0.0,1,0,0,1,0
8450,667.0,44.0,5.0,140406.68,2.0,0.0,1.0,57164.19,0.0,0,1,0,1,0
8451,575.0,22.0,8.0,105229.34,1.0,1.0,1.0,34397.08,0.0,0,0,1,1,0
8452,744.0,46.0,1.0,0.0,3.0,1.0,1.0,177431.59,1.0,0,0,1,1,0
8453,567.0,41.0,9.0,137891.35,1.0,1.0,0.0,100091.28694925494,1.0,1,0,0,1,0
8454,502.0,35.0,6.0,0.0,2.0,1.0,1.0,80618.47,0.0,1,0,0,1,0
8455,609.0,53.0,6.0,0.0,2.0,1.0,1.0,124218.27,0.0,1,0,0,1,0
8456,715.0,37.0,9.0,165252.52,1.0,1.0,0.0,85286.3,0.0,1,0,0,0,1
8457,541.0,32.0,8.0,0.0,2.0,0.0,0.0,40889.14,0.0,1,0,0,0,1
8458,850.0,71.0,4.0,0.0,2.0,1.0,1.0,107236.87,0.0,1,0,0,1,0
8459,595.0,23.0,7.0,0.0,2.0,1.0,1.0,168085.97,0.0,0,0,1,0,1
8460,650.0,28.0,5.0,122034.4,3.0,0.0,1.0,146663.43,1.0,0,1,0,1,0
8461,625.0,44.0,7.0,0.0,1.0,1.0,0.0,4791.8,0.0,1,0,0,1,0
8462,817.0,59.0,1.0,118962.58,1.0,1.0,1.0,120819.58,0.0,1,0,0,0,1
8463,526.0,49.0,2.0,0.0,1.0,1.0,0.0,114539.67,1.0,0,0,1,0,1
8464,850.0,34.0,4.0,71379.53,2.0,1.0,1.0,154000.99,0.0,1,0,0,1,0
8465,598.0,40.0,2.0,171178.25,1.0,1.0,0.0,137980.58,1.0,1,0,0,1,0
8466,613.0,36.0,9.0,131307.11,1.0,0.0,0.0,83343.73,0.0,1,0,0,0,1
8467,709.0,62.0,3.0,0.0,2.0,1.0,1.0,82195.15,0.0,0,0,1,0,1
8468,678.0,27.0,5.0,87099.85,2.0,1.0,0.0,149550.95,0.0,0,0,1,1,0
8469,720.0,71.0,5.0,183135.39,2.0,1.0,1.0,197688.5,0.0,1,0,0,0,1
8470,662.0,26.0,0.0,0.0,2.0,0.0,1.0,72929.96,0.0,1,0,0,0,1
8471,525.0,51.0,10.0,0.0,3.0,1.0,0.0,171045.35,1.0,1,0,0,0,1
8472,662.0,31.0,3.0,0.0,2.0,0.0,1.0,27731.05,0.0,1,0,0,0,1
8473,770.0,33.0,6.0,0.0,2.0,1.0,1.0,126131.9,0.0,1,0,0,1,0
8474,721.0,33.0,4.0,72535.45,1.0,1.0,1.0,103931.49,0.0,0,0,1,1,0
8475,633.0,58.0,2.0,128137.42,2.0,1.0,0.0,147635.33,1.0,0,1,0,0,1
8476,701.0,51.0,9.0,0.0,2.0,0.0,0.0,61961.57,0.0,1,0,0,0,1
8477,556.0,42.0,0.0,115915.53,2.0,0.0,1.0,125435.47,1.0,0,1,0,0,1
8478,639.0,66.0,0.0,0.0,2.0,0.0,1.0,42240.54,0.0,1,0,0,0,1
8479,632.0,50.0,2.0,0.0,2.0,0.0,0.0,57942.88,0.0,1,0,0,0,1
8480,456.0,29.0,5.0,107000.49,1.0,1.0,1.0,153419.62,0.0,1,0,0,0,1
8481,729.0,38.0,10.0,0.0,2.0,1.0,0.0,189727.12,0.0,0,0,1,1,0
8482,632.0,34.0,2.0,0.0,2.0,0.0,0.0,165385.55,0.0,1,0,0,1,0
8483,433.0,34.0,9.0,152806.74,1.0,1.0,0.0,19687.99,0.0,0,0,1,0,1
8484,802.0,60.0,3.0,92887.06,1.0,1.0,0.0,39473.63,1.0,1,0,0,1,0
8485,670.0,25.0,7.0,0.0,2.0,1.0,1.0,144723.38,0.0,1,0,0,0,1
8487,706.0,34.0,0.0,140641.26,2.0,1.0,1.0,77271.91,0.0,0,1,0,0,1
8488,592.0,70.0,5.0,71816.74,2.0,1.0,0.0,105096.82,1.0,0,1,0,1,0
8489,522.0,41.0,7.0,0.0,2.0,0.0,1.0,176780.39,0.0,1,0,0,1,0
8491,651.0,42.0,2.0,143145.87,2.0,1.0,0.0,43612.06,0.0,0,0,1,0,1
8492,494.0,28.0,9.0,114731.76,2.0,0.0,1.0,79479.74,0.0,1,0,0,0,1
8494,671.0,36.0,2.0,116695.27,1.0,0.0,0.0,193201.86,0.0,0,1,0,0,1
8495,696.0,42.0,4.0,0.0,1.0,0.0,0.0,126353.13,1.0,1,0,0,0,1
8496,577.0,43.0,3.0,0.0,2.0,1.0,1.0,135008.92,0.0,0,0,1,0,1
8497,587.0,36.0,1.0,0.0,2.0,0.0,1.0,17135.6,0.0,1,0,0,0,1
8498,712.0,37.0,7.0,93978.96,2.0,1.0,0.0,60651.77,0.0,0,1,0,0,1
8499,498.0,35.0,2.0,121968.11,2.0,0.0,1.0,188343.05,0.0,0,1,0,0,1
8500,660.0,37.0,2.0,97324.91,1.0,1.0,0.0,23291.83,0.0,1,0,0,0,1
8501,678.0,29.0,6.0,0.0,2.0,1.0,0.0,64443.75,0.0,0,0,1,0,1
8502,530.0,37.0,8.0,0.0,2.0,1.0,1.0,287.99,0.0,1,0,0,0,1
8503,559.0,48.0,2.0,0.0,2.0,0.0,1.0,137961.41,0.0,1,0,0,1,0
8504,624.0,42.0,3.0,145155.37,1.0,1.0,0.0,72169.95,1.0,1,0,0,0,1
8505,592.0,28.0,5.0,137222.77,1.0,0.0,0.0,39608.58,0.0,1,0,0,0,1
8506,767.0,48.0,9.0,0.0,2.0,0.0,1.0,175458.21,0.0,1,0,0,0,1
8507,653.0,38.0,5.0,114268.22,2.0,1.0,1.0,89524.83,0.0,0,1,0,1,0
8508,678.0,27.0,2.0,0.0,2.0,1.0,1.0,13221.25,0.0,0,0,1,0,1
8509,586.0,42.0,2.0,0.0,1.0,1.0,0.0,102889.34,0.0,0,0,1,1,0
8510,550.0,40.0,8.0,150490.32,1.0,0.0,0.0,166468.21,1.0,1,0,0,1,0
8511,643.0,28.0,9.0,160858.13,2.0,1.0,0.0,27149.27,0.0,0,1,0,0,1
8512,612.0,39.0,5.0,170288.38,1.0,1.0,1.0,59601.15,0.0,0,0,1,0,1
8513,674.0,27.0,4.0,111568.01,1.0,0.0,1.0,22026.18,0.0,0,1,0,1,0
8514,657.0,29.0,7.0,83889.03,1.0,1.0,0.0,153059.62,0.0,0,0,1,0,1
8515,724.0,35.0,0.0,171982.95,2.0,0.0,1.0,167313.07,0.0,0,1,0,1,0
8516,500.0,34.0,4.0,0.0,2.0,1.0,0.0,12833.96,0.0,1,0,0,1,0
8517,688.0,20.0,8.0,137624.4,2.0,1.0,1.0,197582.79,0.0,1,0,0,0,1
8518,599.0,50.0,3.0,121159.65,1.0,0.0,0.0,4033.39,1.0,1,0,0,0,1
8519,631.0,29.0,7.0,0.0,2.0,0.0,1.0,125877.22,0.0,1,0,0,0,1
8520,634.0,52.0,1.0,0.0,2.0,1.0,1.0,176913.42,0.0,0,0,1,0,1
8521,545.0,37.0,3.0,91184.01,1.0,1.0,0.0,105476.65,0.0,1,0,0,0,1
8522,644.0,18.0,8.0,0.0,2.0,1.0,0.0,59172.42,0.0,0,0,1,0,1
8523,690.0,54.0,1.0,144027.8,1.0,1.0,1.0,108731.02,1.0,0,1,0,1,0
8524,711.0,34.0,6.0,0.0,2.0,1.0,1.0,175310.38,0.0,1,0,0,1,0
8525,712.0,29.0,8.0,140170.61,1.0,1.0,1.0,38170.04,0.0,1,0,0,1,0
8526,627.0,27.0,1.0,62092.9,1.0,1.0,1.0,105887.04,0.0,1,0,0,0,1
8527,694.0,39.0,3.0,0.0,1.0,1.0,1.0,95625.03,0.0,0,0,1,0,1
